index,Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,City,District,href
560,251280,3000,83.76,10,16,4,2021-01-01,Central thermostat,Partial decoration,Kaunas,Žemieji Šančiai,https://en.aruodas.lt/butai-kaune-sanciuose-a-juozapaviciaus-pr-nt-technologiju-ir-kokybes-simbolis-1-3241864/
561,31000,1185,26.15,1,2,1,1935-01-01,"Solid fuel, other",Fully equipped,Kaunas,Žemieji Šančiai,https://en.aruodas.lt/butai-kaune-sanciuose-vokieciu-g-parduodamas-ramioje-toliau-nuo-gatves-1-3241728/
562,120000,3158,38.0,1,2,2,2022-01-01,Gas,Fully equipped,Kaunas,Žemieji Šančiai,https://en.aruodas.lt/butai-kaune-sanciuose-sodu-g-parduodamas-naujos-statybos-irengtas-2-ju-1-3238488/
563,73000,1460,50.0,2,2,2,1949-01-01,Other,Fully equipped,Kaunas,Žemieji Šančiai,https://en.aruodas.lt/butai-kaune-sanciuose-a-juozapaviciaus-pr-parduodamas-2k-butas-studija-arti-miesto-1-3178534/
564,153000,2155,71.0,2,2,3,1925-01-01,Gas,Fully equipped,Kaunas,Žemieji Šančiai,https://en.aruodas.lt/butai-kaune-sanciuose-l-ivinskio-g-jei-svajojate-apie-ramu-rajona-kur-masinu-1-3226274/
565,145000,2822,51.38,3,4,2,2014-01-01,Geothermal,Fully equipped,Kaunas,Žemieji Šančiai,https://en.aruodas.lt/butai-kaune-sanciuose-a-juozapaviciaus-pr-erdvus-dvieju-kambariu-butas-kareivynese-1-3219132/
566,16000,610,26.22,1,2,1,1937-01-01,Solid fuel,Partial decoration,Kaunas,Žemieji Šančiai,https://en.aruodas.lt/butai-kaune-sanciuose-suomiu-g-z-sanciuose-parduodamas-butas-su-zeme-1-3209325/
567,56900,1138,50.0,1,1,2,1935-01-01,"Gas, solid fuel",Fully equipped,Kaunas,Žemieji Šančiai,https://en.aruodas.lt/butai-kaune-sanciuose-vilnu-g-ieskantiems-nedidelio-busto-su-nedideliu-1-3191274/
568,161067,2650,60.78,3,16,2,2021-01-01,Central thermostat,Partial decoration,Kaunas,Žemieji Šančiai,https://en.aruodas.lt/butai-kaune-sanciuose-a-juozapaviciaus-pr-nt-technologiju-ir-kokybes-simbolis-1-3067613/
569,87400,2300,38.0,2,4,2,2022-01-01,Central thermostat,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-girios-g-butus-parduoda-projekto-vystytojas-370-609-1-3207485/
570,106900,1614,66.25,1,2,3,2021-01-01,Gas,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-alytaus-g-wwwsilainiumiestelislt-sublokuotu-namu-1-3196965/
571,69322,2300,30.14,5,5,1,2022-01-01,Central thermostat,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-girios-g-aklases-butu-projektas-tiesiogiai-is-1-3246901/
572,124591,2300,54.17,3,5,3,2022-01-01,Central thermostat,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-girios-g-aklases-butu-projektas-tiesiogiai-is-1-3247847/
573,145000,1726,84.0,2,2,3,2012-01-01,Gas,Fully equipped,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-vijuku-g-parduodamas-3-kambariu-butas-vijuku-g-kaune-1-3250881/
574,79000,1491,53.0,3,3,3,2021-01-01,Gas,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-liucijanavos-g-parduodamas-naujos-statybos-3-k-butas-jau-1-3251651/
575,105000,1864,56.34,1,2,3,2019-01-01,Gas,Other,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-eidintu-g-buvo-rezervuotas-pirkejui-negavus-paskolos-1-3205561/
576,81200,1450,56.0,1,2,3,2021-01-01,Aerothermal,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-kaimeles-g-parduodami-butai-uz-patrauklia-kaina-su-zemes-1-3243709/
577,146000,1946,75.01,1,2,4,2022-01-01,Electric,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-bivyliu-g-pradedame-vystyti-naujaji-nekilnojamo-turto-1-3237618/
578,108000,2160,50.0,2,2,2,2019-01-01,Gas,Fully equipped,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-gynios-g-naujai-irengtas-butas-romainiuose-busite-1-3231060/
579,155000,2279,68.0,3,3,3,2021-01-01,Gas,Fully equipped,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-romainiu-g-parduodamas-3-kambariu-butas-senuosuose-1-3224894/
580,88000,1564,56.27,2,2,3,1980-01-01,Gas,Fully equipped,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-zaliabalnes-g-parduodamas-sviesus-3k-butas-su-privaciu-1-3226070/
581,78000,1796,43.43,1,2,2,2022-01-01,Aerothermal,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-j-matuso-g-butai-parduodami-tiesiogiai-is-vystytojo-1-3241880/
582,96278,2300,41.86,4,5,2,2022-01-01,Central thermostat,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-girios-g-aklases-butu-projektas-tiesiogiai-is-1-3248053/
583,99000,1830,54.11,2,3,3,2022-01-01,Gas,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-medeksines-g-romainiuose-parduodami-butai-39-70-kvm-1-3168320/
584,129000,1817,71.0,2,3,3,2022-01-01,Gas,Partial decoration,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-romainiu-g-romainiuose-parduodami-butai-39-70-kvm-1-3169064/
585,148000,2946,50.24,1,2,3,2020-01-01,Gas,Fully equipped,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-j-barzdos-bradausko-g-parduodamas-pilnai-irengtas-butas-su-baldais-1-3233778/
586,125000,2339,53.45,2,2,3,2012-01-01,Gas,Fully equipped,Kaunas,Romainiai,https://en.aruodas.lt/butai-kaune-romainiuose-kaimeles-g-parduodamas-sviesus-3-kam-butas-1-3218532/
587,74300,1689,43.98,5,5,2,1971-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-bute-atliktas-kapitalinis-remontas-1-3247631/
588,147000,2100,70.0,2,4,4,2022-01-01,Central thermostat,Partial decoration,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-butus-parduoda-projekto-vystytojas-370-609-1-3200903/
589,133452,2200,60.66,9,9,3,2022-01-01,Central thermostat,Partial decoration,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-naujas-projektas-kauno-mieste-kreves-80-1-3172644/
590,64500,1475,43.72,3,5,2,1966-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-nepriekaistingo-susisiekimo-1-3247805/
591,59600,1923,31.0,4,5,1,1971-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-graziai-irengtas-butas-iesko-savo-seimininku-1-3251339/
592,53500,1369,39.09,3,5,1,1974-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-1-kambario-butas-kreves-pr-1-3247079/
593,98000,1960,50.0,1,4,2,2022-01-01,Central thermostat,Partial decoration,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-garazu-g-naujas-butas-2-arba-3-kambariai-daugiau-1-3250171/
594,69999,1429,49.0,5,9,2,1974-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-labai-geroje-vietoje-tarpiniame-aukste-1-3230986/
595,67900,1514,44.84,1,3,2,1959-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-k-barsausko-g-patogioje-strategineje-vietoje-parduodamas-1-3250891/
596,66300,1393,47.59,2,5,2,1973-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-2k-butas-dainavoje-partizanu-g-1-3247069/
597,62000,1409,44.0,4,5,2,1965-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-dvieju-kambariu-butas-dainavoje-1-3249855/
598,40900,1539,26.57,6,9,1,1968-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-vieno-kambario-butas-partizanu-1-3250053/
599,55000,1840,29.89,2,5,1,1967-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-butas-patogioje-ir-grazioje-1-3251225/
600,57500,1594,36.07,7,11,2,1995-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-draugystes-g-parduodamas-butas-dainavoje-draugystes-g-1-3250231/
601,25500,1063,24.0,0,5,1,1970-01-01,Electric,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-dainavos-zaliakalnio-mikrorajone-parduodamos-1-3249755/
602,110000,1719,64.0,1,9,3,1975-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-tvarkingas-3-kambariu-butas-su-dviem-1-3249645/
603,82000,1864,44.0,5,5,2,1971-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-baigiamas-remontuoti-butas-1-3248029/
604,79000,1646,48.0,5,5,2,1956-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-tvarkingas-dvieju-kambariu-butas-1-3231914/
605,123500,1900,65.0,5,5,3,1989-01-01,Central thermostat,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pasiles-g-tikrai-kokybiskas-butas-apie-nama-puiki-1-3205973/
606,59900,2204,27.18,1,3,1,2023-01-01,Aerothermal,Partial decoration,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-parduodamas-paskutinis-1k-butas-su-terasa-1-3246209/
607,42800,1637,26.15,2,5,1,1964-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-chemijos-g-parduodamas-vieno-kambario-butukassu-balkonu-1-3246107/
608,123000,1882,65.36,1,5,3,1987-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-parduodamas-jaukus-triju-kambariu-butas-1-3246047/
609,82200,1522,54.0,4,4,3,1960-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-k-barsausko-g-strategiskai-labai-patogioje-vietoje-1-3245939/
610,95000,1216,78.13,2,5,4,1970-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-prestiziniame-dainavos-rajone-labai-geroje-1-3245937/
611,87800,1999,43.93,5,5,2,1969-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-2-ju-kambariu-butas-dainavoje-1-3243749/
612,53900,1859,29.0,5,5,1,1966-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-tvarkingas-vidinis-ir-siltas-1-3204833/
613,88800,1850,48.0,2,5,3,1970-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-kompaktiskas-3-kambariu-butas-1-3066619/
614,63800,1349,47.28,4,5,2,1971-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-jaukus-siltas-2-ju-kambariu-1-3252569/
615,65000,2163,30.05,1,5,1,1967-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-birzelio-23-iosios-g-parduodamas-vieno-kambario-butas-be-tarpininku-1-3252383/
616,48000,1434,33.48,1,5,1,1973-01-01,"Central, central thermostat",Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-1kbutas-partizanu-g-dainava-15a-buto-1-3199603/
617,65000,1477,44.0,5,5,2,1970-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-dvieju-kambariu-butas-1-3251633/
618,16000,889,18.0,5,5,1,1970-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-1k-bendrabucio-tipo-butas-1-3251607/
619,79900,1816,44.0,1,5,2,1970-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-muravos-g-parduodamas-visiskai-naujai-suremontuotassu-1-3239762/
620,132000,2491,53.0,3,9,2,2008-01-01,Central thermostat,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-erdvus-2kamabriu-butas-vkreves-1-3250505/
621,72500,1648,44.0,4,4,2,1962-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-m-riomerio-g-parduodamas-tiesiogiai-savininko-1-3239448/
622,87000,1440,60.43,1,5,3,1968-01-01,Central,Fully equipped,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-viename-is-populiariausiu-kauno-mikrorajonu-1-3239168/
